CD107a,CD45,CD86,FerritinHC,HLADR,Mac2,MerTK,PLP,S100B,TIM3,Vimentin
-1.26003778,-1.084624529,-0.182341516,-0.032866117,-0.80319947,-0.499179661,-0.605889857,-0.034851968,3.530263901,-0.268188298,-0.076812387
-0.347219467,-0.537586153,0.389305174,0.592354476,0.249298871,-0.52165556,-0.482873797,-0.323422104,2.721459866,0.103266098,-0.076812387
-1.027220011,-0.895170748,-0.60637778,0.280224502,0.905598104,-0.584229112,-0.629191279,-0.679208159,3.684165955,-0.248482496,-0.076812387
-0.794605553,-1.231852174,-0.294830143,0.224282682,0.028903928,-0.441245824,-0.592433572,10.04492664,3.133101702,0.994065881,-0.076812387
-1.069257259,-1.400917768,-1.065756559,-0.041713536,-0.873931885,-0.545352578,-0.616311073,-0.517616987,3.148714542,-0.213543281,-0.076812387
-1.025217295,0.506681681,-0.149106234,0.723778725,0.114363194,-0.466603249,-0.59655726,-0.514234781,3.341703176,-0.05592864,-0.076812387
-1.270155549,-1.436875939,-1.027003765,-0.024390401,-0.054470968,-0.575061083,-0.623713255,-0.816204846,3.808756351,1.044994116,-0.076812387
-1.189626098,-1.723570466,-1.096311569,0.017739387,-0.818321586,-0.630730987,-0.637509763,-0.592794895,4.012255192,-0.408944041,-0.076812387
-1.130188465,-0.713397384,-0.780576408,0.245941505,0.986047685,-0.637189567,-0.557134867,-0.364396036,2.014969587,-0.211041465,-0.076812387
-0.189862877,-0.378308803,-0.30065909,0.499131441,-0.569310963,-0.523311675,-0.482083768,-0.663351238,2.906154871,0.65759033,-0.076812387
-1.110186219,-1.706787825,-0.678960562,0.18771182,-0.531001627,-0.517490327,-0.622105181,-0.538798749,5.538907051,-0.194995314,-0.076812387
-1.083274722,-1.558845639,-0.550950885,-0.098920658,-0.41781497,-0.409025103,-0.612302244,-0.136879578,4.016767502,-0.218092054,-0.076812387
-1.002548933,-1.221561909,-0.699096382,0.268965155,-0.605148673,-0.61302197,-0.613717139,-0.460718244,4.308846474,-0.125979587,-0.076812387
-1.098473907,-1.543426871,-0.831094027,-0.12074738,0.319465429,-0.583247423,-0.621464312,-0.497013211,5.761922359,-0.164507613,-0.076812387
-0.892355144,-1.966836095,-0.717429399,0.025218802,0.402788222,-0.54915899,-0.630577683,-0.048249278,3.176036358,-0.34676519,-0.076812387
-0.76807338,-1.777259588,-0.791279316,0.377382725,0.296869427,-0.552111328,-0.635347903,0.169795975,3.760128736,0.283216357,-0.076812387
-0.927720606,-1.640132666,-0.22642912,0.378260404,-0.1498629,-0.466709107,-0.595294952,-0.355486333,5.139621735,0.091270268,-0.076812387
-1.193872213,-1.347569108,-1.02344954,0.138235033,2.165385485,-0.604052067,-0.636763215,-0.552911818,4.243439674,-0.288597882,-0.076812387
-1.000187635,-1.405328274,-0.743431091,-0.033119522,-0.70001334,-0.513792455,-0.602985382,-0.619157732,4.175541401,-0.288597882,-0.076812387
-1.175763845,-1.817111611,-0.527988374,0.514410138,-0.347116858,-0.523311675,-0.630041599,-0.315736294,4.574480057,-0.05592864,-0.076812387
-0.925747275,-1.186715484,-0.637986362,0.187995076,-0.605148673,-0.567103446,-0.611123204,-0.372580379,2.340291977,-0.551288962,-0.076812387
-0.86598587,-1.197870493,-0.753029048,0.265468359,0.165122554,-0.494138241,-0.616815925,-0.159460872,5.139854431,0.078363672,-0.076812387
-0.837145329,-1.147026539,0.092000559,0.345550716,-0.468313634,-0.499609828,-0.537738562,-0.404815823,3.787968397,-0.246294379,-0.076812387
-1.17901206,-1.325605512,-0.237218365,0.039399825,0.257457793,-0.482123286,-0.614682317,-0.240278035,3.385513306,-0.31565243,-0.076812387
-1.190227151,-0.687961817,0.279816896,0.406594396,-0.42257899,-0.640016735,-0.570648074,0.261533022,2.479139805,-0.398347527,-0.076812387
-0.747176468,-1.394825816,-0.842183292,0.412143975,-0.054470968,-0.598816097,-0.619790733,-0.258445233,3.094332933,0.34509477,-0.076812387
-0.999965429,-0.996165931,-0.851871431,0.528597534,0.738767207,-0.384033561,-0.615014076,-0.697938204,5.150672436,-0.344888836,-0.076812387
-1.179201841,-1.600001335,-0.666487277,0.844305396,1.330541968,-0.564788222,-0.62213105,-0.474838674,5.624866962,0.200203046,-0.076812387
-0.961958647,-0.764077663,-0.363355041,0.693272293,-0.291568309,-0.467282444,-0.585585356,-0.219963089,3.526091814,0.209979057,-0.076812387
-0.971421301,-1.144512415,-0.494496018,0.162758783,0.713522375,-0.529570162,-0.608586609,0.278312862,3.484833241,-0.346443832,-0.076812387
-0.907548249,-1.674136639,-1.011063099,0.474576384,-0.013825706,-0.644681573,-0.617711782,0.231670097,4.465171814,-0.05592864,-0.076812387
-0.629300714,-1.605915546,-0.724623382,0.500623405,1.905762553,-0.598307252,-0.625997245,0.280535787,4.80499649,0.904200137,-0.076812387
-1.050540686,-1.553241849,-0.924092352,0.03377587,0.592158198,-0.574188948,-0.634232759,-0.368905902,3.323194027,-0.552994728,-0.076812387
-0.720925808,-0.455856115,-0.323974907,-0.278571337,-0.654770195,-0.584169507,-0.591608882,-0.082033791,1.612168908,0.123047695,-0.076812387
-0.956641793,-0.323427379,0.400883913,0.925526977,0.559578419,-0.391888052,-0.496125579,-0.37073788,4.100038052,0.361875266,-0.076812387
-1.167737961,-1.864622831,-0.398370773,0.784917831,0.731693923,-0.552412033,-0.643274307,0.512872934,4.545118332,0.384918332,-0.076812387
-0.932528794,-0.254900664,-0.176965222,0.940255821,-0.454946339,-0.530318856,-0.481579244,-0.619578242,1.430535674,-0.39124608,-0.076812387
-0.887650788,-1.491903424,-0.308300406,0.204635814,-0.279898465,-0.532679796,-0.607264996,-0.223421052,4.448026657,0.034010727,-0.076812387
-1.030292988,-1.743708014,-0.479031682,0.142338157,0.379382938,-0.600992441,-0.610248864,-0.620108008,5.141937733,0.025113452,-0.076812387
-1.129867554,-1.418010354,-0.81403178,0.293888003,-0.024861837,-0.587077737,-0.609010279,-0.512650013,5.575988293,0.011869017,-0.076812387
-1.216170549,-1.648613095,-0.727061987,0.285821497,-0.832931042,-0.5368734,-0.616267085,-0.007837057,4.446268559,0.046603564,-0.076812387
-1.180161595,-1.192255259,-0.762003779,0.75809902,1.260522723,-0.50057137,-0.61875242,-0.752888501,3.614221334,-0.083301492,-0.076812387
-0.970614314,-1.296072364,-0.88760525,-0.088747188,-0.268030822,-0.613062918,-0.621718764,-0.635015368,3.899906635,-0.190009221,-0.076812387
-0.869494081,-1.884186268,-0.785135806,0.340371609,0.42534855,-0.571736276,-0.623175144,-0.450008839,4.896356583,-0.032409728,-0.076812387
-1.324232221,-2.00568676,-1.028211832,0.861882925,2.02295351,-0.565207958,-0.642402947,-0.458510816,6.516332626,0.099184185,-0.076812387
-0.920538723,-1.096844435,-0.88792634,0.400911212,0.986047685,-0.482855052,-0.611278832,2.492660761,5.026573658,0.316342145,-0.076812387
-1.204115391,-0.614985645,-0.925129831,0.454636484,0.227107644,-0.57806623,-0.630093277,-0.756905794,6.355999947,0.173937351,-0.076812387
-1.103829503,-2.044919729,-1.027423859,0.061307296,1.349638104,-0.499609828,-0.638618886,-0.325868249,4.064553738,-0.161687389,-0.076812387
-0.873561263,0.305375665,-0.640249729,0.949974418,0.17133604,-0.40410614,-0.587393522,2.122859955,3.267049551,0.056097288,-0.076812387
-0.9715693,-1.233032107,-0.376435518,0.051683698,-0.124922752,-0.466372728,-0.619320035,-0.655099988,3.919929028,-0.148996338,-0.076812387
-1.039516211,-1.082571983,-0.69699949,0.403414845,-0.209879324,-0.508283675,-0.600620329,-0.449597239,5.218422413,-0.254381806,-0.076812387
-1.299298525,-1.585285783,-0.713398755,0.227319121,-0.616586268,-0.678634524,-0.636565804,-0.15057008,4.03066206,-0.511366308,-0.076812387
-1.075933695,-1.558771968,-0.649927437,0.779792964,0.809824824,-0.539018989,-0.630115569,-0.127486274,4.832237244,0.152671367,-0.076812387
-0.920542836,-1.271470547,-0.870786428,0.271354049,0.501982033,-0.543540001,-0.624834001,1.976935744,4.546340466,-0.20550172,-0.076812387
-0.623757184,0.779315233,0.011190037,0.478228152,-0.526581287,-0.416464686,-0.545835972,-0.255873263,3.284480572,0.749464869,-0.076812387
-0.337542117,-0.982137859,0.044200961,-0.114511177,-0.66000241,-0.106635943,-0.457446009,0.085098453,2.173547029,-0.359823167,-0.076812387
-0.724395156,-1.17091918,-0.070499994,0.32040593,-0.366478145,-0.39595443,-0.576024413,-0.622924089,4.138124466,0.913365602,-0.076812387
-1.038860679,-1.312627912,-0.762788534,0.024815315,1.13626349,-0.513730407,-0.607360184,-0.40050438,4.962197304,0.241188884,-0.076812387
-0.519881725,-0.63658917,0.342948437,0.480762988,-1.031013012,-0.52237761,-0.553820908,-0.4844428,1.253508806,-0.00153843,-0.076812387
-1.051433802,-1.540346622,-1.279105544,0.073395543,-1.095560074,-0.514952242,-0.625640094,-0.410872161,3.631932735,-0.064092472,-0.076812387
-0.678469121,-1.347733855,-0.357812494,0.790795565,-0.268030822,-0.5368734,-0.587645948,-0.009811279,3.865434408,-0.07170283,-0.076812387
-0.866899788,-1.571082354,-0.187377155,0.385566354,-0.670308232,-0.471458167,-0.633420527,0.342638403,4.525444508,-0.18283914,-0.076812387
-0.989819288,-1.263543487,-0.74110955,-0.075977802,-0.070636697,-0.491181344,-0.611388505,-0.602827609,4.77244854,0.081557728,-0.076812387
-0.901468813,-1.741796136,-0.754265189,-0.060269181,-0.060116142,-0.556026578,-0.617175698,-0.582454264,3.925269127,-0.320913047,-0.076812387
-0.834300816,-1.215185761,-0.780576408,0.228480116,-0.82568872,-0.510402441,-0.617175698,-0.292535335,3.897497177,-0.37808606,-0.076812387
-1.125019431,-0.980436265,-0.676527381,0.427214891,-0.638746619,-0.551202238,-0.616871119,0.0072629,5.524540901,0.160876781,-0.076812387
-0.507700384,-0.404462218,-0.419736326,-0.123015091,1.349638104,-0.449403912,-0.616479516,-0.149335042,4.218369007,0.209979057,-0.076812387
-0.792819202,-0.983504415,-0.149106234,0.340284824,-0.63146311,-0.477919787,-0.607803702,-0.552911818,4.405297279,0.012407778,-0.076812387
-1.154667616,-1.648395538,-1.110883951,0.500894368,-0.142014608,-0.523657441,-0.615113854,-0.394960999,5.068879604,0.033559527,-0.076812387
-0.87427026,-0.948774099,-0.406460136,-0.200023666,-0.108153388,-0.485653937,-0.610095441,-0.433188558,3.608199596,-0.047148671,-0.076812387
-1.028708577,-1.666333079,-0.680870593,-0.107536472,-1.095560074,-0.495236516,-0.617175698,4.058435917,4.509314537,0.017545855,-0.076812387
-1.089159131,-0.709576786,-0.586277902,-0.054427736,-0.142014608,-0.452771902,-0.61387676,-0.938448012,2.522585392,-0.127519175,-0.076812387
-0.903754234,-1.200726509,-0.467877239,-0.053798117,0.082315966,-0.532734275,-0.578773856,-0.39727965,3.614554882,0.214773074,-0.076812387
-1.16117835,-1.866379261,-1.398611069,0.230802119,-0.616586268,-0.616467118,-0.626300454,-0.566545904,3.337097645,0.082682818,-0.076812387
-0.802905738,-0.99921751,-0.784814477,0.670874,0.332886547,-0.451147437,-0.59414947,-0.492072284,4.869190216,0.265748292,-0.076812387
-0.982506096,-1.150522232,-0.357812494,0.414839596,0.720544577,-0.310209632,-0.610815465,-0.811025023,5.476658821,0.086039029,-0.076812387
-0.623318791,-0.294255227,-0.002356127,0.508999586,-0.506721079,-0.424037814,-0.507694781,2.240119934,3.782153606,0.121031061,-0.076812387
-1.086498976,-1.06336391,-1.004222155,0.45470497,-0.060116142,-0.560709059,-0.641745985,-0.168556571,5.485880375,-0.24012512,-0.076812387
-1.027363896,-1.370048523,-0.615308821,0.13405399,0.663171947,-0.479448557,-0.609846473,-0.237873912,5.743897915,0.165834233,-0.076812387
-1.01510036,-1.331989765,-0.603245735,0.664267004,0.260112226,-0.587414205,-0.63112843,-0.661594331,4.674546242,0.316979587,-0.076812387
-1.0699507,-1.194127321,-0.535170972,0.139518142,0.531129003,-0.562980056,-0.612094402,-0.376810849,4.936979771,-0.172814608,-0.076812387
-0.931424558,0.308213443,-0.884250641,0.902420819,0.18515408,-0.581279397,-0.62037617,-0.632042766,5.902353287,0.180213273,-0.076812387
-0.900198877,-1.610562086,-0.817721725,0.093668036,-0.373257339,-0.522606552,-0.623482525,-0.840174079,3.637712002,-0.357030004,-0.076812387
-0.944211245,-1.2757622,-0.737661004,0.260001719,-0.305050969,-0.50698936,-0.608327806,-0.50466013,5.404873848,0.118008554,-0.076812387
-0.943784833,0.257560551,-0.598627388,0.210907757,0.673469603,-0.42893827,-0.555390298,-0.537637174,4.096194267,0.401522756,-0.076812387
-0.950169146,-1.295463443,-0.776033461,0.061639193,-0.361503512,-0.493818104,-0.616404355,-0.365656316,3.977575541,-0.380661249,-0.076812387
-1.016700983,-1.629907131,-0.883673608,0.022462621,-0.66000241,-0.504168928,-0.629210114,-0.733877778,5.584357738,0.162495539,-0.076812387
-0.746141732,-0.809595525,-0.517463863,0.124803208,-0.661891818,-0.456133693,-0.559100449,-0.407495081,3.888507843,0.409409821,-0.076812387
-1.036203027,-0.182161033,-0.70252955,0.078881264,0.004898515,-0.50502789,-0.585854232,-0.50543952,4.312364101,0.064327367,-0.076812387
-1.322589993,-1.523756862,-0.815658092,0.307298839,-0.754472673,-0.470701426,-0.578458905,0.194285184,3.207715511,0.013010392,-0.076812387
-0.773413062,-1.038869619,-0.391414553,0.303985327,-0.711411834,-0.479509801,-0.543620646,-0.800876498,3.226769686,0.306602508,-0.076812387
-1.1835531,-1.631175995,-0.826781571,0.55321914,0.622950077,-0.593334138,-0.618483186,-0.468664616,4.809492111,-0.184558794,-0.076812387
-1.053510785,-1.732267976,-1.076158166,0.202938214,-0.616586268,-0.458657593,-0.616035104,-0.713008881,4.258293629,0.280699193,-0.076812387
-1.04983592,-0.978205562,-0.326707244,-0.006839191,-0.291568309,-0.424136758,-0.605448961,-0.547334552,4.782289505,0.268838823,-0.076812387
-1.364352584,-1.94789207,-0.801280379,0.814402282,0.505234241,-0.568410873,-0.625963867,-0.276892751,5.5278368,0.607750833,-0.076812387
-1.033275723,-1.640723586,-0.652683735,-0.004982884,-0.625562608,-0.572701752,-0.638211727,-0.811562657,5.948714256,-0.332775593,-0.076812387
-1.032118678,-1.615806699,-0.651704967,0.092619933,0.020183593,-0.432307214,-0.578884363,-0.476392269,3.65871644,-0.834658325,-0.076812387
-1.116502285,-1.731198192,-0.768432796,0.481376231,0.242552087,-0.465738773,-0.61820662,-0.739432335,5.784911156,-0.154365629,-0.076812387
-0.964831471,-0.714221478,-0.325330466,-0.265159041,-1.680281401,-0.482123286,-0.581021547,-0.528559744,4.427390575,-0.31565243,-0.076812387
-0.867286146,-0.811035275,0.018540712,-0.121133693,1.269197702,-0.47143808,-0.588236928,-0.489699006,3.689692497,-0.072400801,-0.076812387
-0.737509191,-0.667531073,0.179784477,0.142082691,0.981418669,-0.596608102,-0.587021232,1.798320532,4.401230335,0.115341768,-0.076812387
-0.712334812,-0.649774194,0.830761313,0.449569732,0.043638282,-0.5338521,-0.551552236,-0.57016778,3.985835075,0.674171388,-0.076812387
-1.041460514,-2.163510323,-1.01913178,1.174304605,0.541659534,-0.502334177,-0.641001463,0.500088394,3.684863567,-0.10763292,-0.076812387
-1.071320534,-1.612748861,-1.096311569,-0.200133264,-0.605148673,-0.527226806,-0.613717139,-0.470138371,2.300297737,-0.251070589,-0.076812387
-0.873340666,-1.774285913,-0.732001781,1.256854415,-1.25298512,-0.285643399,-0.633670449,-0.645035565,1.248545289,0.099184185,-0.076812387
-1.183226705,-0.310280114,-0.995153666,0.200402066,0.423012197,-0.594274461,-0.606766403,-0.32048583,2.838808298,0.016356947,-0.076812387
-1.130817533,-2.126284122,-1.128239751,0.864275277,-0.556828141,-0.53785789,-0.641871452,-0.754040539,2.991307735,0.534894347,-0.076812387
-0.847640097,-0.832315385,-0.654282391,0.332157046,-0.939634442,-0.62470299,-0.610027969,-0.467147708,3.107312202,-0.030076504,-0.076812387
-1.180379868,-1.484739423,-0.843520403,0.376214027,-0.608605742,-0.625385523,-0.633551121,-0.474476099,3.057613134,0.246316925,-0.076812387
-0.611141741,-0.861813784,0.117295243,0.802284122,-1.419897676,-0.540028155,-0.550165832,-0.077130109,1.020454407,0.038593236,-0.076812387
-1.140148997,-2.080123186,-1.25417912,0.040906757,-0.98592484,-0.669966936,-0.63392818,-0.503310263,2.507252932,0.002238668,-0.076812387
-1.04834342,-1.620519876,-1.328644872,0.462190747,-1.051430225,-0.623053789,-0.634370685,0.089367121,1.635945916,0.172350615,-0.076812387
-1.18172574,-2.376588345,-1.606345177,0.932811558,0.114363194,-0.625663459,-0.646041512,-0.78423351,2.33655858,0.409409821,-0.076812387
-1.095400691,-1.177760124,-0.47386232,0.406991512,-0.251890808,-0.432765901,-0.606454134,-0.4302724,1.146949053,-0.122405566,-0.076812387
-1.147438765,-1.44898212,-1.152029514,-0.071316279,0.280254722,-0.63542676,-0.617806375,-0.358725429,3.249622583,-0.220165744,-0.076812387
-1.223261952,-2.119598866,-1.159458518,0.144811034,-1.309957862,-0.632194936,-0.645766556,-0.492939532,2.323794842,0.461114109,-0.076812387
-1.312969565,-2.19046092,-1.075569749,0.893637419,-1.19372499,-0.380712718,-0.643783987,-0.458677918,4.686374664,-0.076308429,-0.076812387
-1.145566702,-1.9853127,-1.107723594,0.036510184,-0.676392436,-0.614623427,-0.645594358,-0.531052649,2.269474983,-0.134419471,-0.076812387
-1.121029019,-2.019532204,-1.162782073,0.043240204,-0.364658475,-0.623388588,-0.652444065,-0.628601551,2.328079939,-0.247778714,-0.076812387
-1.081004739,-1.224394679,-0.850739777,0.558912396,-0.445869774,-0.67881161,-0.626110375,-0.030587934,1.745521426,0.099184185,-0.076812387
-1.179862618,-1.704759836,-1.082970619,0.746480405,-0.976145208,-0.613975048,-0.639071882,-0.120928973,2.056921005,-0.0100502,-0.076812387
-1.108890533,-1.928746223,-1.517291665,0.63166815,-1.680281401,-0.649676204,-0.635044992,-0.474376678,1.933326125,-0.54711926,-0.076812387
-1.023340821,-1.7567693,-1.080783606,0.38234061,-1.680281401,-0.502088547,-0.641782582,-0.348388374,2.197288036,0.15004085,-0.076812387
-1.132142901,-1.397387266,-0.906870484,0.643187761,-1.377289414,-0.59768647,-0.600605965,-0.012201163,1.334921241,-0.18283914,-0.076812387
-1.056953669,-1.262226224,-0.849778652,1.267491698,-0.310591787,-0.530454695,-0.609097779,-0.644265175,2.297952414,0.619768322,-0.076812387
-1.116213322,-2.148155689,-0.906870484,0.861775935,0.084201097,-0.49924925,-0.631996691,-0.610570192,3.456614494,0.532587647,-0.076812387
-1.025160193,-0.403395951,-0.898977101,1.077675939,-0.638746619,-0.573976099,-0.650680661,-0.604767323,2.599252701,0.971693814,-0.076812387
-1.151652932,-1.409058332,-1.114884138,-0.227313131,-0.70001334,-0.615154386,-0.639249563,-0.438711792,1.380412936,0.19042702,-0.076812387
-1.052950382,-1.753329158,-1.077554941,0.281426132,-0.525312126,-0.607518435,-0.648491204,-0.453764528,2.275680065,-0.138860255,-0.076812387
-1.294198751,-1.721994758,-1.056844592,0.306919903,-0.638746619,-0.679331899,-0.650680661,-0.938448012,2.255922079,0.099184185,-0.076812387
-1.179348588,-0.510420084,-0.645261407,0.427259177,1.097144723,-0.556918502,-0.509959877,-0.332634807,1.238492727,0.320773929,-0.076812387
-1.02981019,-1.941739559,-1.134199739,0.433651268,-1.013699174,-0.536797225,-0.625752985,0.44048667,3.087437868,0.409409821,-0.076812387
-0.928348243,-1.563917637,-1.077367425,-0.131115079,-0.347116858,-0.561520696,-0.641835332,-0.714140475,4.035274029,-0.102462485,-0.076812387
-1.273414731,-0.876904309,-0.715251923,0.459918618,-1.105641484,-0.606188357,-0.617175698,-0.823230267,1.808502555,-0.569405556,-0.076812387
-0.963060379,-0.933246553,-1.314897299,-0.441012502,-1.35980916,-0.604052067,-0.621299386,-0.530454814,1.777192593,0.293075204,-0.076812387
-1.010078788,-1.474380136,-0.881611645,0.114981182,0.76385361,-0.526308477,-0.651484787,-0.713873088,2.106354237,-0.086951204,-0.076812387
-0.937122524,-1.803401709,-1.101431489,0.55558598,-0.058865052,-0.631924987,-0.642965436,-0.667530656,3.691618204,-0.232002661,-0.076812387
-1.066453934,-1.745615482,-1.019769669,0.7460379,-0.922801554,-0.424917161,-0.647228599,-0.654107392,4.350538254,-0.300348848,-0.076812387
-1.139610529,-1.675845861,-1.318926573,0.244573548,-0.758739114,-0.585747063,-0.646326542,-0.753674924,2.841022253,-0.27251476,-0.076812387
-0.964141428,-1.953694105,-0.98537755,0.119346529,-0.329101115,-0.718183815,-0.643255234,-0.422028244,3.018683672,-0.131388932,-0.076812387
-1.232979059,-1.74823761,-1.276160598,-0.45671308,-1.258393884,-0.723489463,-0.642283201,0.426247537,2.438915253,-0.450582802,-0.076812387
-1.162184954,-1.746654868,-1.158702254,-0.237461507,-0.183464915,-0.646162033,-0.628410876,0.028594766,2.511823416,-0.309496313,-0.076812387
-0.856376231,-1.609737039,-0.955238402,1.275698185,-0.380209595,-0.511260748,-0.637706399,-0.30985713,3.124483347,-0.148336276,-0.076812387
-1.454763651,-1.91065979,-1.020535111,0.754504025,-1.013699174,-0.635691166,-0.638618886,-0.637729764,2.305654287,-0.567800939,-0.076812387
-1.38856554,-2.006721973,-0.721003771,0.659866691,-1.365855813,-0.555202007,-0.64043951,-0.357386649,3.154641151,0.479649603,-0.076812387
-1.155721188,-1.384537339,-0.922335029,-0.311619818,-1.000095367,-0.661653161,-0.624834001,0.508505702,1.454843163,-0.549757242,-0.076812387
-1.363023758,-0.864964247,-1.401861548,-0.07339748,-1.142715096,-0.639606357,-0.629280686,0.011766266,3.150961399,-0.363652468,-0.076812387
-1.274942636,-1.234690189,-0.965662539,-0.366109818,-0.531001627,-0.677232862,-0.631964087,-0.455379277,0.841368556,-0.088020951,-0.076812387
-0.989018559,-1.477885604,-0.97208786,0.680221617,-0.860713005,-0.654998362,-0.639146149,-0.522870004,3.738329172,-0.136027887,-0.076812387
-0.988248289,-1.817717314,-1.296814799,1.058532715,-0.220612183,-0.589066029,-0.643783987,-0.792113125,4.387426853,-0.076308429,-0.076812387
-0.788221478,-1.896594286,-0.66110909,1.312442183,-1.380019069,-0.317262322,-0.628766596,-0.485935807,5.296269417,0.015339414,-0.076812387
-0.669148922,-1.216294885,-0.690366387,1.175214052,0.93843472,-0.466479748,-0.59611547,-0.428815007,2.514732122,-0.122405566,-0.076812387
-1.22514677,-1.763932347,-0.583241999,0.726402164,0.402788222,-0.295368552,-0.560217321,-0.520783782,1.510056019,-0.434016168,-0.076812387
-1.345950484,-1.674081087,-0.780576408,-0.539652467,-0.398392409,-0.677530944,-0.641917825,0.136551008,2.594452858,-0.497403592,-0.076812387
-1.315268397,-1.357556462,-0.954230726,0.076375172,0.194481254,-0.588491797,-0.628567398,-0.616119742,2.654684782,0.002238668,-0.076812387
-0.956047893,-1.772466063,-1.096311569,0.212889612,0.530323088,-0.636425078,-0.631398201,-0.186896414,2.416621208,-0.122405566,-0.076812387
-1.325783491,-1.520111561,-0.841294706,-0.031761527,-1.35980916,-0.725076139,-0.61820662,-0.058485009,2.721792698,-0.691294611,-0.076812387
-1.346368074,-1.489425302,-0.742876709,-0.171404913,-0.685382485,-0.608116269,-0.629977584,-0.6392259,1.742933989,0.041306265,-0.076812387
-1.149612904,-1.554543853,-0.848843455,0.198984563,-0.629363418,-0.639214456,-0.634562075,-0.414730906,2.265177727,0.057261799,-0.076812387
-1.074178934,4.707310677,-0.942115307,-1.152186751,2.582744837,-0.550073683,-0.599721968,0.533936918,2.674082279,-0.640307188,-0.076812387
-1.008820891,-1.496114492,-0.848580897,-0.301237553,-0.142014608,-0.535759866,-0.616350949,3.198825598,2.310412169,-0.020133374,-0.076812387
-1.496769071,-0.969817221,-0.651704967,0.326477647,1.040462613,-0.33139497,-0.595294952,-0.836162865,1.157468081,-0.502273738,-0.076812387
-1.097129703,-0.949608088,-0.965396941,0.131324604,-0.325439364,-0.543996811,-0.632865846,1.599455237,1.994610667,-0.165642589,-0.076812387
-0.995933235,-1.403567672,-0.864214838,0.406635284,-0.576668382,-0.633220315,-0.636701763,-0.390590161,3.676632881,-0.280893594,-0.076812387
-0.954805255,-1.142973661,-1.338151217,-0.032163411,-0.616586268,-0.585383415,-0.631433129,-0.502753377,2.222355366,-0.635126531,-0.076812387
-1.221446633,-1.878651023,-0.867675781,-0.078222908,0.187298253,-0.690795898,-0.6361233,-0.547776341,2.713109016,0.714286745,-0.076812387
-1.159528971,-1.362621903,-0.464841336,0.314227939,-0.489955902,-0.642540991,-0.609517455,0.469508171,2.305176735,0.043786746,-0.076812387
-1.350614548,-1.402893066,-1.059880495,0.150827378,-0.077920154,-0.582440615,-0.627484918,1.971598983,3.449397087,-0.646550536,-0.076812387
-0.766906798,-0.799996078,-1.231626511,-0.184668481,0.17133604,-0.633621991,-0.622281194,-0.501795888,1.618598461,0.062252559,-0.076812387
-1.317219377,-1.359643698,-0.622708857,0.429695189,1.444323063,-0.72147423,-0.650680661,0.242644817,2.336022854,0.87474829,-0.076812387
-1.261160612,-1.639746666,-0.808031678,-0.549689829,-0.231189489,-0.643704355,-0.635821939,-0.274110407,2.261221886,-0.642659783,-0.076812387
-1.146998405,-1.383925319,-0.767689288,0.316455156,0.246912256,-0.657066226,-0.623739958,-0.455467105,4.164007664,-0.122405566,-0.076812387
-1.209048629,-0.388439447,-1.128602624,0.040286679,-0.165321678,-0.598452687,-0.632405221,0.096886821,4.473415852,-0.248938352,-0.076812387
-1.286720753,-1.978633165,-1.244792342,-0.515103102,-0.689415872,-0.701175034,-0.633402944,0.237527624,3.423398256,-0.370346516,-0.076812387
-1.048824668,-1.664181709,-0.742305517,0.071393885,-0.165321678,-0.609946072,-0.612302244,-0.599455535,4.115688801,-0.112333305,-0.076812387
